contributors,truncated,text,in_reply_to_status_id,id,favorite_count,source,retweeted,coordinates,entities,in_reply_to_screen_name,id_str,retweet_count,in_reply_to_user_id,favorited,user,geo,in_reply_to_user_id_str,possibly_sensitive,lang,created_at,filter_level,in_reply_to_status_id_str,place,metadata,extended_entities 
,False,@cnni ok,553505242554175489,553824308959928320,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 2097571, 'indices': [0, 5], 'id_str': '2097571', 'screen_name': 'cnni', 'name': 'CNN International'}], 'hashtags': [], 'urls': []}",cnni,553824308959928320,0,2097571,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': True, 'id': 2756896089, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 10, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2756896089', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 2077, 'description': '', 'friends_count': 77, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://abs.twimg.com/sticky/default_profile_images/default_profile_3_normal.png', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Patricia Patterson', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 26, 'screen_name': 'alphajerseygirl', 'notifications': False, 'url': None, 'created_at': 'Sun Aug 31 09:19:08 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,2097571,,und,Sat Jan 10 08:02:59 +0000 2015,,553505242554175489,,,
,False,"Suspects in #CharlieHebdo attack spoke to police by phone and said they wanted to die as martyrs, says French MP. http://t.co/bGkMtT3lUF",,553505242554175489,30,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",False,,"{'user_mentions': [], 'symbols': [], 'trends': [], 'hashtags': [{'indices': [12, 25], 'text': 'CharlieHebdo'}], 'urls': [{'url': 'http://t.co/bGkMtT3lUF', 'indices': [114, 136], 'expanded_url': 'http://cnn.it/1xXB3Jf', 'display_url': 'cnn.it/1xXB3Jf'}]}",,553505242554175489,173,,False,"{'follow_request_sent': None, 'profile_use_background_image': True, 'default_profile_image': False, 'id': 2097571, 'verified': True, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/507110899568504832/d0aux-Su_normal.png', 'profile_sidebar_fill_color': 'EEEEEE', 'profile_text_color': '000000', 'followers_count': 3034977, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '2097571', 'profile_background_color': '000000', 'listed_count': 24431, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/463688704217710594/wy_-gC_L.jpeg', 'utc_offset': 0, 'statuses_count': 75017, 'description': 'Breaking news from around the world, plus business, sports, entertainment and travel. We #gothere.', 'friends_count': 389, 'location': 'Everywhere', 'profile_link_color': '004287', 'profile_image_url': 'http://pbs.twimg.com/profile_images/507110899568504832/d0aux-Su_normal.png', 'following': None, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2097571/1410416174', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/463688704217710594/wy_-gC_L.jpeg', 'name': 'CNN International', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 208, 'screen_name': 'cnni', 'notifications': None, 'url': 'http://cnn.com/international', 'created_at': 'Sat Mar 24 10:48:14 +0000 2007', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': False, 'is_translator': False}",,,False,en,Fri Jan 09 10:55:08 +0000 2015,low,,,,
,False,@BBCBreaking yes!!!!,553506608203169792,553507133464248320,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507133464248320,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 1193802997, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/459376848862863361/qwHK17gJ.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/512855106904023040/CCk7jIAO_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 478, 'profile_sidebar_border_color': '000000', 'id_str': '1193802997', 'profile_background_color': 'EBE0C3', 'listed_count': 5, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 901, 'description': 'overseas advocacy service.. special advisor ...fiscal policy -licencing -property sales- leasing .. ON YOUR SIDE !!', 'friends_count': 1077, 'location': 'uk....spain....eu', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/512855106904023040/CCk7jIAO_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1193802997/1396120279', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/459376848862863361/qwHK17gJ.jpeg', 'name': 'peterdominic  roche ', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 17, 'screen_name': 'peterrch3', 'notifications': False, 'url': None, 'created_at': 'Mon Feb 18 16:18:39 +0000 2013', 'contributors_enabled': False, 'time_zone': 'Brussels', 'protected': False, 'default_profile': False, 'is_translator': False}",,5402612,,und,Fri Jan 09 11:02:38 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking bet there in aldi....nobody can resist the bargains in there @AldiCustCare,553506608203169792,553507208382930944,9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}, {'id': 2350362573, 'indices': [74, 87], 'id_str': '2350362573', 'screen_name': 'AldiCustCare', 'name': 'ALDI CUST CARE   not'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507208382930944,7,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2756178532, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/587203228804259840/KHDpjjcE_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 137, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2756178532', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1341, 'description': 'Love united....end of', 'friends_count': 531, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/587203228804259840/KHDpjjcE_normal.jpg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2756178532/1414334200', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Steven Lorenzelli', 'lang': 'en-GB', 'profile_background_tile': False, 'favourites_count': 149, 'screen_name': 'Lozmufc', 'notifications': False, 'url': None, 'created_at': 'Sat Aug 30 19:30:45 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:02:56 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking why aint the reporyers walking accross the grass to get closer instead od tryna get past the police?,553506608203169792,553507222324801536,0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507222324801536,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2358079231, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/495293527127896064/1jPAHBqN_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 91730, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2358079231', 'profile_background_color': 'C0DEED', 'listed_count': 14, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1371, 'description': '55 verified accounts follow me!!', 'friends_count': 8211, 'location': 'crewe', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/495293527127896064/1jPAHBqN_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'curtis oneill', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 32, 'screen_name': 'curtisofficiall', 'notifications': False, 'url': None, 'created_at': 'Sun Feb 23 14:35:00 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:03:00 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking now put it on live tv news!!!!,553506608203169792,553507283108655104,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507283108655104,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 1193802997, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/459376848862863361/qwHK17gJ.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/512855106904023040/CCk7jIAO_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 478, 'profile_sidebar_border_color': '000000', 'id_str': '1193802997', 'profile_background_color': 'EBE0C3', 'listed_count': 5, 'is_translation_enabled': False, 'utc_offset': 3600, 'statuses_count': 901, 'description': 'overseas advocacy service.. special advisor ...fiscal policy -licencing -property sales- leasing .. ON YOUR SIDE !!', 'friends_count': 1077, 'location': 'uk....spain....eu', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/512855106904023040/CCk7jIAO_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1193802997/1396120279', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/459376848862863361/qwHK17gJ.jpeg', 'name': 'peterdominic  roche ', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 17, 'screen_name': 'peterrch3', 'notifications': False, 'url': None, 'created_at': 'Mon Feb 18 16:18:39 +0000 2013', 'contributors_enabled': False, 'time_zone': 'Brussels', 'protected': False, 'default_profile': False, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:03:14 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking,553506608203169792,553507344932294657,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,"{'type': 'Point', 'coordinates': [174.94629653, -37.06120543]}","{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507344932294657,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2283194563, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/437144636939706368/_H0Ket1j_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 30, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2283194563', 'profile_background_color': 'C0DEED', 'listed_count': 0, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 175, 'description': '', 'friends_count': 159, 'location': 'Auckland ', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/437144636939706368/_H0Ket1j_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2283194563/1393058375', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'linarob', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 241, 'screen_name': 'urwipapil', 'notifications': False, 'url': None, 'created_at': 'Thu Jan 09 06:59:22 +0000 2014', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}","{'type': 'Point', 'coordinates': [-37.06120543, 174.94629653]}",5402612,,und,Fri Jan 09 11:03:29 +0000 2015,,553506608203169792,"{'full_name': 'Auckland City, New Zealand', 'url': 'https://api.twitter.com/1.1/geo/id/0022e3c837579650.json', 'country': 'New Zealand', 'place_type': 'city', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[174.162124, -37.292418], [175.551257, -37.292418], [175.551257, -35.898837], [174.162124, -35.898837]]]}, 'contained_within': [], 'country_code': 'NZ', 'attributes': {}, 'id': '0022e3c837579650', 'name': 'Auckland City'}",,
,False,@BBCBreaking least they're near an Aldi,553506608203169792,553507375211364352,0,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507375211364352,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2218326164, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/588791294174097408/3HNuAezE_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 264, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2218326164', 'profile_background_color': 'C0DEED', 'listed_count': 1, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 4645, 'description': '', 'friends_count': 285, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/588791294174097408/3HNuAezE_normal.jpg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2218326164/1421758339', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Matthew', 'lang': 'en-gb', 'profile_background_tile': False, 'favourites_count': 6580, 'screen_name': 'AberdeenDLC', 'notifications': False, 'url': None, 'created_at': 'Wed Nov 27 19:32:07 +0000 2013', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:03:36 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking You telling me that in a 40km motorway car chase involving a Peugeot 206 they couldn't be taken out?? Pathetic!!!,553506608203169792,553507495604678658,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507495604678658,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 415836706, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme13/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/561599533864747008/XG7FIIt2_normal.jpeg', 'profile_sidebar_fill_color': 'FFFFFF', 'entities': {'description': {'urls': []}}, 'followers_count': 110, 'profile_sidebar_border_color': 'EEEEEE', 'id_str': '415836706', 'profile_background_color': 'B2DFDA', 'listed_count': 3, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 9093, 'description': 'F1 & Rugby fan from the south west of england', 'friends_count': 114, 'location': 'Cornwall', 'profile_link_color': '93A644', 'profile_image_url': 'http://pbs.twimg.com/profile_images/561599533864747008/XG7FIIt2_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/415836706/1353627559', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme13/bg.gif', 'name': 'Charlie L', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 130, 'screen_name': 'FerrariCharlie', 'notifications': False, 'url': None, 'created_at': 'Fri Nov 18 21:52:44 +0000 2011', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': False, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:04:05 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking by any chance does that printing business actually print the Charlie Hebdo newspaper?,553506608203169792,553507538860126211,0,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507538860126211,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 181935023, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme16/bg.gif', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/378800000497057980/577f8268e095ac11b35951db506af908_normal.jpeg', 'profile_sidebar_fill_color': 'DDFFCC', 'entities': {'description': {'urls': []}}, 'followers_count': 136, 'profile_sidebar_border_color': 'BDDCAD', 'id_str': '181935023', 'profile_background_color': '9AE4E8', 'listed_count': 5, 'is_translation_enabled': False, 'utc_offset': 36000, 'statuses_count': 1996, 'description': 'These tweets are my own, mostly.', 'friends_count': 272, 'location': 'brisbane', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/378800000497057980/577f8268e095ac11b35951db506af908_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/181935023/1390031083', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme16/bg.gif', 'name': 'The real Barry J', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 215, 'screen_name': 'therealbarryj', 'notifications': False, 'url': None, 'created_at': 'Mon Aug 23 12:14:52 +0000 2010', 'contributors_enabled': False, 'time_zone': 'Yakutsk', 'protected': False, 'default_profile': False, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:04:15 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking there's an aldi fucking everywhere these days,553506608203169792,553507613900820481,0,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507613900820481,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '66ABFF', 'default_profile_image': False, 'id': 78970329, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/553338347951640576/m1891IjO.jpeg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/574245209866809344/Yb9jQz69_normal.png', 'profile_sidebar_fill_color': 'B30D70', 'entities': {'url': {'urls': [{'url': 'http://t.co/VBcPSlJ7DQ', 'indices': [0, 22], 'expanded_url': 'http://mrbillywhite.com', 'display_url': 'mrbillywhite.com'}]}, 'description': {'urls': []}}, 'followers_count': 349, 'profile_sidebar_border_color': 'FFFFFF', 'id_str': '78970329', 'profile_background_color': '000000', 'listed_count': 13, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 18094, 'description': ""Was BRIT School, now Film & TV Production, Solent. And you know when I'm down to just my socks what time it is."", 'friends_count': 381, 'location': 'Yorkshire / Southampton', 'profile_link_color': 'DE246E', 'profile_image_url': 'http://pbs.twimg.com/profile_images/574245209866809344/Yb9jQz69_normal.png', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/78970329/1421038819', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/553338347951640576/m1891IjO.jpeg', 'name': 'Billy White', 'lang': 'en', 'profile_background_tile': True, 'favourites_count': 1167, 'screen_name': 'mrbillywhite', 'notifications': False, 'url': 'http://t.co/VBcPSlJ7DQ', 'created_at': 'Thu Oct 01 18:26:41 +0000 2009', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': False, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:04:33 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking @AldiCustCare you're in the news again bro,553506608203169792,553507679621378049,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}, {'id': 2350362573, 'indices': [13, 26], 'id_str': '2350362573', 'screen_name': 'AldiCustCare', 'name': 'ALDI CUST CARE   not'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507679621378049,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '3D1957', 'default_profile_image': False, 'id': 28565698, 'profile_background_image_url_https': 'https://pbs.twimg.com/profile_background_images/565256183/rave-babie-blue-lights.jpg', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/548274041136488448/etKs6Fp2_normal.jpeg', 'profile_sidebar_fill_color': '7AC3EE', 'entities': {'description': {'urls': []}}, 'followers_count': 1225, 'profile_sidebar_border_color': '65B0DA', 'id_str': '28565698', 'profile_background_color': '642D8B', 'listed_count': 6, 'is_translation_enabled': False, 'utc_offset': 0, 'statuses_count': 24785, 'description': '18+ Having a laugh, some people need to remember that. Not politically correct. My Twitter, my rules #F1', 'friends_count': 1155, 'location': 'UK', 'profile_link_color': 'FF0000', 'profile_image_url': 'http://pbs.twimg.com/profile_images/548274041136488448/etKs6Fp2_normal.jpeg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/28565698/1347991938', 'profile_background_image_url': 'http://pbs.twimg.com/profile_background_images/565256183/rave-babie-blue-lights.jpg', 'name': 'Ant ©', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 35724, 'screen_name': 'Ant2312', 'notifications': False, 'url': None, 'created_at': 'Fri Apr 03 13:49:46 +0000 2009', 'contributors_enabled': False, 'time_zone': 'London', 'protected': False, 'default_profile': False, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:04:49 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking @aqayehich follow through here,553506608203169792,553507700546367488,1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}, {'id': 863667955, 'indices': [13, 23], 'id_str': '863667955', 'screen_name': 'aqayehich', 'name': 'آقای هیچ'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507700546367488,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 281412221, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/583780280571400193/AuA9OoMC_normal.jpg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 98, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '281412221', 'profile_background_color': 'C0DEED', 'listed_count': 1, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 271, 'description': 'I love Coffee, Peace, Adrenaline, Homer Simpson and Batman.', 'friends_count': 193, 'location': 'From the one&only planet earth', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/583780280571400193/AuA9OoMC_normal.jpg', 'following': False, 'geo_enabled': False, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/281412221/1420106682', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'Kimia Ghasemi', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 1098, 'screen_name': 'kimia_ghasemi', 'notifications': False, 'url': None, 'created_at': 'Wed Apr 13 07:23:58 +0000 2011', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:04:54 +0000 2015,,553506608203169792,,,
,False,@BBCBreaking you catch them I will clean them in the name of Jesus!,553506608203169792,553507937121878016,0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",False,,"{'symbols': [], 'user_mentions': [{'id': 5402612, 'indices': [0, 12], 'id_str': '5402612', 'screen_name': 'BBCBreaking', 'name': 'BBC Breaking News'}], 'hashtags': [], 'urls': []}",BBCBreaking,553507937121878016,0,5402612,False,"{'follow_request_sent': False, 'profile_use_background_image': True, 'profile_text_color': '333333', 'default_profile_image': False, 'id': 2963069700, 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'verified': False, 'profile_location': None, 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/557309337501065216/v9DiimlM_normal.jpeg', 'profile_sidebar_fill_color': 'DDEEF6', 'entities': {'description': {'urls': []}}, 'followers_count': 623, 'profile_sidebar_border_color': 'C0DEED', 'id_str': '2963069700', 'profile_background_color': 'C0DEED', 'listed_count': 1, 'is_translation_enabled': False, 'utc_offset': None, 'statuses_count': 1477, 'description': '', 'friends_count': 2000, 'location': '', 'profile_link_color': '0084B4', 'profile_image_url': 'http://pbs.twimg.com/profile_images/557309337501065216/v9DiimlM_normal.jpeg', 'following': False, 'geo_enabled': True, 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2963069700/1420950709', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'name': 'cheryl a hamn', 'lang': 'en', 'profile_background_tile': False, 'favourites_count': 1686, 'screen_name': 'Iamloved1973_Mo', 'notifications': False, 'url': None, 'created_at': 'Wed Jan 07 13:36:12 +0000 2015', 'contributors_enabled': False, 'time_zone': None, 'protected': False, 'default_profile': True, 'is_translator': False}",,5402612,,en,Fri Jan 09 11:05:50 +0000 2015,,553506608203169792,,,
